fit,wtp,wtp_ypred,TE_MA,TE_UnitTransfer
4.965013005973278,11.026904110000002,142.31041415264002,1190.5745142336239,78899.83810923054
1.2514448765242225,0.8023013699999999,2.49538971715687,211.0289737080806,1085681.0694452748
5.6119312393069665,263.11000000000007,272.6722545927464,3.634318191154399,3210.872409015274
4.689924126896775,51.36000000000001,107.84492109217925,109.97842891779446,16861.1300532712
5.395919430248613,5272.559999999997,219.5047926993429,95.8368459970234,65.21834545951295
3.9654202534208345,336.66750679999996,51.74242991939869,84.63099976258277,2487.4895020786994
0.033685275786537405,0.1013150679999999,0.034259049134620856,66.18563278798679,8598064.68302632
6.114762228316828,4234.840000000001,451.48844564004344,89.33871301772811,105.70402648884227
-0.7482686657684859,5.999999999999339e-4,-0.5268149145039772,87902.48575067254,1451872632.5601752
10.924866506587893,29149.919999999973,55539.43019934938,90.53030059550568,70.11574510201022
9.90788675598482,104966.00000000009,20087.177882988526,80.86315770536315,91.70089705679926
7.972936945847987,425.00000000000017,2900.36601825708,582.4390631193128,1949.702681261197
8.0739599928213,7735.000000000001,3208.787430236747,58.51599960909184,12.621026442922942
7.390406922161142,974.21,1619.365341363816,66.22343656540335,794.1846619681681
9.590816176676762,2237.499999999999,14628.805168651046,553.8013483196002,289.3290009099483
9.138398326459658,6864.883260000005,9304.848258113578,35.5427019761669,26.895623209186
8.607705102305824,19123.59499000001,5472.672734131528,71.38261536602683,54.44770504753256
0.12390091302957831,0.371968219,0.13190370853305988,64.5389843014895,2341830.291458607
9.934844776805583,18703,20636.080827268976,10.335672497829094,53.423320347751215
2.8305076490846344,6.520055933999999,15.95406535607379,144.69215475404837,133506.77398385172
-0.3713637897140355,0.16999999999999993,-0.31020704367369156,282.4747315727598,5124156.7031529965
1.3358437948346107,0.26290411,2.80320371653,966.2456804231779,3313365.2765071224
2.341166087002808,1.5352876709999999,9.393349048494326,511.8299017132097,567300.9216582897
